date,retailerCountry,orderMethodType,retailerType,productLine,productType,productId,revenue,quantity,grossMargin
2017-07-26,Belgium,Web,Outdoors Shop,Personal Accessories,Watches,1032,5996.55,21,0.59310103
2015-12-14,Belgium,Web,Outdoors Shop,Personal Accessories,Watches,1032,3173.39,11,0.59724774
2016-12-03,Belgium,Web,Outdoors Shop,Personal Accessories,Watches,1032,13647.38,47,0.59985506
2015-01-18,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,10915.5,285,0.34125326
2016-03-13,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,5208.8,136,0.33707572
2017-01-05,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,35159.4,918,0.35229384
2015-06-17,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,1378.8,36,0.34177546
2016-06-10,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,13175.2,344,0.34448965
2017-06-16,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,46266.4,1208,0.35669471
2015-09-26,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,4251.3,111,0.33434479
2016-09-16,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,5668.4,148,0.34308094
2017-08-03,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,1646.9,43,0.35770235
2015-10-25,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,1263.9,33,0.33629243
2016-12-03,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1046,11451.7,299,0.35065274
2015-01-25,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1015,53143.84,764,0.24468085
2016-02-18,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Safety,1015,17785.9,253,0.25263158
2016-01-25,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1015,23339.6,332,0.25263158
2016-03-05,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1015,22496,320,0.25263158
2017-03-14,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1015,90124.6,1282,0.25263158
2015-06-12,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1015,43753.24,629,0.24468085
2016-04-04,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Safety,1015,21511.8,306,0.25263158
2016-05-23,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1015,59755,850,0.25263158
2017-06-16,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1015,60739.2,864,0.25263158
2017-06-07,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Safety,1015,25800.1,367,0.25263158
2015-07-20,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1015,41318.64,594,0.24468085
2016-09-02,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1015,53076.5,755,0.25263158
2016-08-26,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1015,21371.2,304,0.25263158
2017-08-16,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1015,29455.7,419,0.25263158
2015-10-15,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1015,46744.32,672,0.24468085
2016-12-26,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1015,71776.3,1021,0.25263158
2015-05-03,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Sunscreen,1039,3743.6,764,0.6
2015-08-06,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Sunscreen,1039,7590.1,1549,0.6
2015-03-25,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,91467.41,367,0.39814629
2016-02-18,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,47101.56,187,0.40447832
2016-03-08,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,7689.06,29,0.43426115
2016-02-22,Belgium,Fax,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,24432.36,97,0.40447832
2017-01-20,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,133841.4,526,0.4104963
2015-06-01,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,122870.39,493,0.39814629
2016-05-15,Belgium,Fax,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,82391.64,321,0.41559605
2016-04-09,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,112590.36,447,0.40447832
2017-04-04,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,129214.44,513,0.40447832
2017-04-25,Belgium,Fax,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,60451.2,240,0.40447832
2015-09-15,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,36636.81,147,0.39814629
2015-08-09,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,35141.43,141,0.39814629
2016-08-02,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,49872.24,198,0.40447832
2016-07-02,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,49620.36,197,0.40447832
2017-09-22,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,67755.72,269,0.40447832
2015-10-21,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,147045.7,590,0.39814629
2016-11-09,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1005,158684.4,630,0.40447832
2015-01-18,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,6491.52,368,0.51643991
2016-03-15,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,2466,137,0.52611111
2016-01-23,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,6192,344,0.52611111
2017-01-23,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,14364,798,0.52611111
2015-06-04,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,5591.88,317,0.51643991
2016-04-11,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,3384,188,0.52611111
2016-05-18,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,7704,428,0.52611111
2017-05-07,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,9828,546,0.52611111
2017-05-16,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,4428,246,0.52611111
2015-09-25,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,3880.44,218,0.52079146
2015-08-17,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,1816.92,103,0.51643991
2016-08-23,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,2700,150,0.52611111
2016-07-26,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,7434,413,0.52611111
2017-08-17,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,5400,300,0.52611111
2015-12-14,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,6544.44,371,0.51643991
2016-12-23,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,1025,9360,520,0.52611111
2015-03-08,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1004,61054.28,721,0.29145017
2017-01-02,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1004,134119.53,1567,0.29898353
2015-04-01,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1004,25912.08,306,0.29145017
2016-04-20,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1004,45448.29,531,0.29898353
2017-05-09,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1004,48957.48,572,0.29898353
2016-07-19,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,1004,40484.07,473,0.29898353
2016-12-06,Belgium,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,1004,36375.75,425,0.29898353
2015-02-10,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Tents,1081,2610,1305,0.5
2016-01-09,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1081,2470.46,1223,0.5049505
2016-05-26,Belgium,Fax,Outdoors Shop,Camping Equipment,Tents,1081,2646.2,1310,0.5049505
2017-06-09,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1081,3012,1506,0.5
2017-04-17,Belgium,Fax,Outdoors Shop,Camping Equipment,Tents,1081,2761.34,1367,0.5049505
2015-09-03,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1081,2334,1167,0.5
2016-08-16,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1081,3440,1720,0.5
2016-09-19,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Tents,1081,2894.66,1433,0.5049505
2017-07-21,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1081,3220,1610,0.5
2016-11-22,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1081,2945.16,1458,0.5049505
2015-02-12,Belgium,Web,Outdoors Shop,Personal Accessories,Navigation,1112,2618,11,0.35798319
2015-04-25,Belgium,Web,Outdoors Shop,Personal Accessories,Navigation,1112,4522,19,0.35504202
2015-01-20,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1031,74222.4,987,0.38138298
2016-03-26,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Tools,1031,23560,310,0.38789474
2016-02-25,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1031,56012,737,0.38789474
2017-03-18,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1031,157320,2070,0.38789474
2015-04-26,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1031,61588.8,819,0.38138298
2016-06-23,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1031,35416,466,0.38789474
2016-04-16,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1031,80484,1059,0.38789474
2017-05-12,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1031,157320,2070,0.38789474
2015-07-01,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1031,20078.4,267,0.38138298
2015-08-26,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1031,44292.8,589,0.38138298
2016-08-06,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1031,31008,408,0.38789474
2016-09-01,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1031,76000,1000,0.38789474
2017-09-21,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1031,59356,781,0.38789474
2015-12-06,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1031,74222.4,987,0.38138298
2016-11-10,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1031,106248,1398,0.38789474
2017-02-18,Belgium,Web,Outdoors Shop,Camping Equipment,Lanterns,1094,10775.24,406,0.33006782
2017-07-14,Belgium,Web,Outdoors Shop,Camping Equipment,Lanterns,1094,6767.7,255,0.33006782
2017-01-18,Belgium,Web,Outdoors Shop,Personal Accessories,Knives,1127,10880.54,274,0.40745404
2015-04-18,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Knives,1127,5266.2,134,0.40127226
2016-04-06,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Knives,1127,9728.95,245,0.40745404
2016-05-05,Belgium,Fax,Outdoors Shop,Personal Accessories,Knives,1127,11039.38,278,0.40745404
2017-05-05,Belgium,Web,Outdoors Shop,Personal Accessories,Knives,1127,12627.78,318,0.40745404
2015-09-16,Belgium,Web,Outdoors Shop,Personal Accessories,Knives,1127,12183,310,0.40127226
2015-08-02,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Knives,1127,5502,140,0.40127226
2016-08-19,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Knives,1127,8895.04,224,0.40745404
2015-10-01,Belgium,Web,Outdoors Shop,Personal Accessories,Knives,1127,13833.6,352,0.40127226
2016-11-07,Belgium,Web,Outdoors Shop,Personal Accessories,Knives,1127,17909.21,451,0.40745404
2016-02-22,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Tents,1124,57262.14,81,0.35779557
2017-02-12,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1124,115938.16,164,0.35779557
2015-04-18,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Tents,1124,42003.06,66,0.3306202
2016-06-17,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Tents,1124,75642.58,107,0.35779557
2017-06-02,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1124,60089.9,85,0.35779557
2015-07-08,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1124,50912.8,80,0.3306202
2016-07-04,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1124,54434.38,77,0.35779557
2015-10-21,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Tents,1124,49639.98,78,0.3306202
2016-10-09,Belgium,Web,Outdoors Shop,Camping Equipment,Tents,1124,110989.58,157,0.35779557
2015-01-15,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1079,3515.4,186,0.47089947
2016-03-19,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1079,4764.63,247,0.48159668
2017-02-20,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1079,7127.12,616,0.4295592
2015-06-08,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1079,10140.82,542,0.46552646
2016-04-18,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1079,13778.1,729,0.47089947
2017-06-02,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1079,11642.4,616,0.47089947
2015-07-05,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1079,20113.27,1071,0.46751572
2016-08-06,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1079,18800.49,991,0.47288608
2017-07-16,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1079,4070.19,211,0.48159668
2016-10-10,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1079,15931.89,1377,0.43820225
2016-04-17,Belgium,Fax,Outdoors Shop,Personal Accessories,Eyewear,1104,1912.4,20,0.56996444
2015-09-03,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Eyewear,1104,1338.68,14,0.56996444
2015-12-18,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Eyewear,1104,1721.16,18,0.56996444
2016-10-13,Belgium,Web,Outdoors Shop,Personal Accessories,Eyewear,1104,4876.62,51,0.56996444
2015-03-18,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1016,28289.3,463,0.28363339
2016-03-13,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Safety,1016,11423.75,185,0.29117409
2016-02-09,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1016,14881.75,241,0.29117409
2016-03-24,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,11917.75,193,0.29117409
2017-01-16,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,55142.75,893,0.29117409
2015-04-01,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1016,23951.2,392,0.28363339
2016-05-16,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,34950.5,566,0.29117409
2016-04-22,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Safety,1016,16055,260,0.29117409
2017-05-05,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,54772.25,887,0.29117409
2015-09-22,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1016,25967.5,425,0.28363339
2016-09-04,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1016,34024.25,551,0.29117409
2016-09-20,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,15622.75,253,0.29117409
2017-09-26,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,19142.5,310,0.29117409
2015-11-06,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,1016,20896.2,342,0.28363339
2015-10-04,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,10753.6,176,0.28363339
2016-11-12,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Safety,1016,43101.5,698,0.29117409
2015-02-10,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,1135,8070.37,47,0.45186652
2016-01-14,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,1135,13755.42,93,0.36365738
2015-04-09,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,1135,24211.11,141,0.45186652
2016-06-05,Belgium,Fax,Outdoors Shop,Personal Accessories,Binoculars,1135,22743.24,186,0.23026271
2016-05-15,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,1135,13362.58,77,0.45764665
2017-05-12,Belgium,Fax,Outdoors Shop,Personal Accessories,Binoculars,1135,16312.76,94,0.45764665
2017-05-18,Belgium,Web,Outdoors Shop,Personal Accessories,Binoculars,1135,13362.58,77,0.45764665
2015-07-22,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,1135,8757.21,51,0.45186652
2015-07-20,Belgium,Web,Outdoors Shop,Personal Accessories,Binoculars,1135,8757.21,51,0.45186652
2016-09-14,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,1135,11106.56,64,0.45764665
2015-11-21,Belgium,Web,Outdoors Shop,Personal Accessories,Binoculars,1135,10646.02,62,0.45186652
2016-11-13,Belgium,Web,Outdoors Shop,Personal Accessories,Binoculars,1135,23948.52,138,0.45764665
2015-01-20,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Insect Repellents,1115,3889.62,567,0.66034985
2015-04-21,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Insect Repellents,1115,3206,458,0.66714286
2015-01-15,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1078,15900.57,1253,0.59732072
2016-03-17,Belgium,Fax,Outdoors Shop,Camping Equipment,Cooking Gear,1078,11365.92,877,0.60570988
2015-06-16,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1078,12829.59,1011,0.59732072
2017-04-13,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1078,20291.31,1599,0.57919622
2015-08-26,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1078,16255.89,1281,0.59732072
2016-08-21,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1078,14730.18,1149,0.60140406
2017-08-09,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1078,19111.14,1506,0.57919622
2015-02-08,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1130,32373.71,7083,0.49157295
2016-03-26,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1130,10645.74,1666,0.54147105
2017-03-16,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1130,36524.62,7535,0.48501504
2015-06-10,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1130,12476.43,1971,0.5371248
2016-05-09,Belgium,Fax,Outdoors Shop,Camping Equipment,Cooking Gear,1130,12703.32,1988,0.54147105
2017-04-12,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1130,33503.52,5352,0.51916933
2017-04-03,Belgium,Fax,Outdoors Shop,Camping Equipment,Cooking Gear,1130,15603.45,2465,0.52448657
2015-07-15,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,1130,14210.2,2270,0.53194888
2016-08-02,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1130,13603.17,2149,0.5371248
2017-08-14,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1130,18022.54,2879,0.51916933
2015-10-16,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1130,14216.46,2271,0.53194888
2016-11-13,Belgium,Web,Outdoors Shop,Camping Equipment,Cooking Gear,1130,13090.44,2068,0.5371248
2015-03-07,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1027,29470.56,392,0.2434158
2016-02-21,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1027,12840.62,169,0.25138194
2016-01-21,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,11169.06,147,0.25138194
2016-01-22,Belgium,Fax,Outdoors Shop,Mountaineering Equipment,Tools,1027,10257.3,135,0.25138194
2017-03-12,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,65570.74,863,0.25138194
2015-06-20,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1027,18494.28,246,0.2434158
2015-05-21,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,8119.44,108,0.2434158
2016-05-11,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1027,17703.34,233,0.25138194
2016-04-16,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,28264.56,372,0.25138194
2017-05-19,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,63291.34,833,0.25138194
2015-09-11,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,18795,250,0.2434158
2015-07-08,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1027,7367.64,98,0.2434158
2016-07-22,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,12992.58,171,0.25138194
2016-08-03,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1027,31075.82,409,0.25138194
2017-08-16,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,21882.24,288,0.25138194
2015-12-18,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,1027,20073.06,267,0.2434158
2015-12-26,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,9848.58,131,0.2434158
2016-10-22,Belgium,Web,Outdoors Shop,Mountaineering Equipment,Tools,1027,37838.04,498,0.25138194
2016-03-17,Belgium,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,1095,1668.8,32,0.44870566
2016-02-10,Belgium,Web,Outdoors Shop,Camping Equipment,Lanterns,1095,1720.95,33,0.44870566
2017-02-15,Belgium,Web,Outdoors Shop,Camping Equipment,Lanterns,1095,4484.9,86,0.44870566
